1743755053,627877712,camera_init,body,0.017186791850744204,0.04718593803362768,0.028523433921598028,0.01178213473572863,-0.0005897449776433004,0.002126123295204349,0.9999281539699093,9.088462040985446e-06,5.400309345165946e-07,9.018449160072065e-08,-7.992178785427806e-07,1.97395092313899e-06,5.951672082298617e-06,5.400309345168047e-07,1.7705918633810853e-05,-2.0946615474321194e-06,-5.891966076874059e-06,2.765553456224022e-07,2.457931341830131e-06,9.018449160162507e-08,-2.0946615474326475e-06,1.1957420093616842e-05,-1.1056035811362592e-06,-3.7678307012476587e-07,3.267358919068854e-07,-7.992178785423002e-07,-5.891966076876113e-06,-1.1056035811340555e-06,2.3516937662974388e-05,2.439765343581447e-07,-3.6923330562062227e-06,1.9739509231423083e-06,2.7655534562389396e-07,-3.7678307012485264e-07,2.439765343557171e-07,2.110018657660856e-05,6.198594864122031e-06,5.951672082299669e-06,2.4579313418332656e-06,3.267358919056873e-07,-3.69233305621013e-06,6.198594864118523e-06,4.087783352592277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755053,727926731,camera_init,body,0.019925944509563996,0.04608485591966276,0.0304010423937113,0.01174816509713158,-0.0013402960135241062,0.000958433849566156,0.9999296303380593,9.594850102081296e-06,-6.196568972378414e-07,3.989769249768582e-07,-3.518359693133085e-07,2.392449686738546e-06,6.615932607985391e-06,-6.196568972376112e-07,1.3180171606506673e-05,-1.0223773848595509e-06,-3.674640219010389e-06,-4.170762391474411e-07,2.5584698629948557e-08,3.9897692497776507e-07,-1.0223773848600993e-06,1.1493179452485295e-05,-1.470540254673118e-06,-3.151680464991439e-07,9.18410445134365e-07,-3.518359693128426e-07,-3.6746402190128197e-06,-1.4705402546709613e-06,2.2451225683739735e-05,6.86212401454481e-07,-2.56606778471601e-06,2.3924496867422204e-06,-4.170762391465081e-07,-3.151680464992331e-07,6.862124014522952e-07,2.1371900294711e-05,6.834899770469776e-06,6.615932607988006e-06,2.5584698632255028e-08,9.184104451332492e-07,-2.5660677847195065e-06,6.8348997704663715e-06,4.152819826103799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755053,827757835,camera_init,body,0.021817130660747745,0.044989868621628744,0.03135095796718313,0.012170101446115815,-0.0019635535085962834,0.0015422453286708794,0.9999228243058369,9.11702024954011e-06,5.528024665961561e-07,3.044783938874297e-08,-6.931587029994918e-07,2.0077409414670637e-06,6.222740392719752e-06,5.528024665963477e-07,1.7923571387733614e-05,-2.518758096599081e-06,-5.476396570564836e-06,6.916210220665494e-08,2.1798418898435445e-06,3.044783938969954e-08,-2.5187580965997713e-06,1.2260136158397302e-05,-1.35545474964332e-06,-2.889169697606813e-07,2.9625842417631667e-07,-6.931587029991096e-07,-5.476396570566848e-06,-1.3554547496412218e-06,2.3442186204231508e-05,3.611840997675321e-07,-3.0660198122002973e-06,2.0077409414706166e-06,6.916210220803057e-08,-2.8891696976079354e-07,3.6118409976532175e-07,2.0993758110418667e-05,6.680951269759418e-06,6.222740392722425e-06,2.1798418898463935e-06,2.9625842417516057e-07,-3.0660198122040234e-06,6.680951269755963e-06,4.1383139718972754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755053,927831172,camera_init,body,0.019299547188203463,0.04084691356180271,0.023679305863716034,0.010791593956036932,0.0007993897097784933,0.0011912571179876353,0.9999407399353543,9.463691939337615e-06,4.7046783244297756e-07,1.7213831431935625e-07,-8.170036429739581e-07,2.4208168964032564e-06,6.3674942384311195e-06,4.704678324430637e-07,1.8207681472530902e-05,-2.2882751272727843e-06,-5.969677601264388e-06,-1.7850095147460024e-08,2.357197828903121e-06,1.7213831432041849e-07,-2.288275127274072e-06,1.204081721000879e-05,-1.3520854547496967e-06,-3.335821212842339e-07,4.3378224745748663e-07,-8.170036429733823e-07,-5.9696776012665775e-06,-1.3520854547481403e-06,2.40953536938417e-05,4.316283667223591e-07,-3.5499116475193774e-06,2.4208168964069172e-06,-1.7850095146068848e-08,-3.3358212128435094e-07,4.316283667200351e-07,2.123407579362487e-05,7.044941536887665e-06,6.367494238433808e-06,2.357197828906022e-06,4.337822474561953e-07,-3.549911647523211e-06,7.044941536884331e-06,4.049011264147691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755054,27978897,camera_init,body,0.019719042917835515,0.041497286262222204,0.02161432899366755,0.010753589112365803,-0.0008350648906183119,0.0012953795166784881,0.9999409907488258,8.774166799082705e-06,-3.297905862524382e-08,1.766310688185158e-07,-3.8553661253353344e-07,1.9047697149405157e-06,5.422797557135149e-06,-3.2979058624884044e-08,1.292628085489812e-05,-1.0875805073656458e-06,-3.5617576916667817e-06,-2.0988465923349253e-07,1.506364362504545e-06,1.766310688194859e-07,-1.087580507366187e-06,1.1811689420690227e-05,-1.8135133362036258e-06,-2.9802993937928565e-07,4.5899789823594756e-07,-3.855366125332082e-07,-3.56175769166892e-06,-1.813513336201263e-06,2.2887900531073037e-05,5.711467774205202e-07,-2.962991268918701e-06,1.9047697149436214e-06,-2.0988465923247397e-07,-2.9802993937926527e-07,5.711467774185468e-07,2.097136907512135e-05,6.22372822875187e-06,5.422797557136246e-06,1.5063643625066403e-06,4.5899789823495997e-07,-2.962991268921855e-06,6.2237282287486735e-06,3.859282686766569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755054,127902984,camera_init,body,0.018877343311139612,0.04112155002376359,0.019966379905234546,0.010778354842771867,-0.00024270224076504218,0.0015987935159065894,0.9999406042469744,8.994855227221705e-06,7.477789254169821e-07,8.917660102192305e-08,-8.672206284540209e-07,1.9905375152453364e-06,5.311276421748057e-06,7.477789254173771e-07,1.6547502441953653e-05,-1.760538361932515e-06,-5.334269598406688e-06,2.931047920691234e-07,3.2320097000919185e-06,8.917660102289367e-08,-1.7605383619326782e-06,1.1760847627052432e-05,-1.3408767711450166e-06,-4.01005367950751e-07,1.8544500840033102e-07,-8.672206284537071e-07,-5.3342695984084875e-06,-1.3408767711429566e-06,2.3219360715661834e-05,4.0527352434007965e-07,-3.634952088396245e-06,1.9905375152485106e-06,2.9310479207049756e-07,-4.01005367950848e-07,4.052735243379444e-07,2.1129230038225644e-05,5.87684010897827e-06,5.3112764217494685e-06,3.232009700094504e-06,1.8544500839899758e-07,-3.634952088399587e-06,5.876840108975266e-06,3.6569626281128156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755054,227864742,camera_init,body,0.020341148386716537,0.040055143101908434,0.02369694697457876,0.011593691956152466,-0.0004664119289535418,0.0006326135864898776,0.9999324820040573,8.846072080258303e-06,8.341017166901606e-07,-3.407972507421547e-08,-8.384687448854183e-07,1.772203694949729e-06,5.449921410281868e-06,8.34101716690506e-07,1.7980453703398053e-05,-2.455753126223482e-06,-5.878218903979072e-06,2.2470921387727923e-08,3.1660031928666278e-06,-3.4079725073258496e-08,-2.455753126223475e-06,1.2230037962559674e-05,-1.2967944461285646e-06,-2.4832207017743925e-07,5.701297716703922e-08,-8.38468744885169e-07,-5.878218903980897e-06,-1.2967944461262348e-06,2.394173460947519e-05,2.5097016400699203e-07,-3.733567570032555e-06,1.7722036949531698e-06,2.247092138915708e-08,-2.4832207017756133e-07,2.5097016400487996e-07,2.1196903549491542e-05,5.9960083540325865e-06,5.449921410284278e-06,3.1660031928693425e-06,5.701297716589178e-08,-3.7335675700359866e-06,5.99600835402947e-06,3.7502360558914195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755054,327970504,camera_init,body,0.02071032606322609,0.04069954009911948,0.02728375546997636,0.011239983380625972,-0.0007386923547958795,0.0009152960758800163,0.9999361376309528,9.014378834457238e-06,4.998524654838486e-07,3.8701613488369787e-08,-7.2874556754475e-07,1.9576256206849306e-06,5.745407160680362e-06,4.998524654840614e-07,1.8450722898505082e-05,-2.545801986786474e-06,-6.052849258348349e-06,-8.319170738880443e-08,2.3353318497162063e-06,3.870161348934189e-08,-2.5458019867867344e-06,1.2381070881563364e-05,-1.4754758430705962e-06,-2.1612573830110472e-07,2.973745767903399e-07,-7.287455675443761e-07,-6.052849258350306e-06,-1.4754758430683552e-06,2.440667521479315e-05,2.8544718394270103e-07,-3.5015470010874544e-06,1.957625620688236e-06,-8.319170738744701e-08,-2.1612573830117401e-07,2.8544718394061707e-07,2.1298602360553027e-05,6.2431036033978506e-06,5.745407160682319e-06,2.335331849718912e-06,2.9737457678927875e-07,-3.501547001090881e-06,6.243103603394678e-06,3.835188987138101e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755054,428098678,camera_init,body,0.021823594823784428,0.04081903511242764,0.027455727197809053,0.01145966973907992,-0.0010198903557819678,0.0010635019644945987,0.9999332501505847,9.396548602952586e-06,4.6486224334362595e-07,1.428146129877394e-07,-8.27750785765854e-07,2.3276121195165105e-06,6.013333283964037e-06,4.648622433439004e-07,1.784684117323397e-05,-1.981502731181866e-06,-6.49117500798069e-06,3.2964638959232577e-07,2.4764109195431226e-06,1.4281461298882446e-07,-1.981502731181649e-06,1.1763113387668384e-05,-1.173150546342597e-06,-3.862050698474869e-07,2.863399026160016e-07,-8.277507857653756e-07,-6.491175007982503e-06,-1.173150546340329e-06,2.446342654330255e-05,1.3711353020765254e-07,-3.670226172998764e-06,2.32761211952024e-06,3.296463895937219e-07,-3.862050698475643e-07,1.371135302055013e-07,2.129664489229928e-05,6.580098210260756e-06,6.01333328396744e-06,2.4764109195458755e-06,2.8633990261452735e-07,-3.670226173002305e-06,6.580098210257553e-06,3.882150712289569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743755054,527692794,camera_init,body,0.023381214294498964,0.04366171518586332,0.03066600619665701,0.012144243744303793,-0.0020071657138193964,0.0013113061985747924,0.9999233816176805,8.962974121689582e-06,3.9724820100195514e-07,1.32640058411515e-07,-7.589426577803621e-07,2.0298344512090708e-06,5.840072766182238e-06,3.9724820100213465e-07,1.780404717933684e-05,-2.2537409838158827e-06,-6.473262503322888e-06,8.844757145893659e-09,2.3665875446414988e-06,1.326400584124522e-07,-2.2537409838168233e-06,1.1985552668903062e-05,-1.0741852588345654e-06,-2.1687096374281587e-07,3.7807046637760776e-07,-7.589426577801415e-07,-6.473262503324996e-06,-1.0741852588330964e-06,2.4527683056348378e-05,1.2774814443415966e-07,-3.817968486600166e-06,2.0298344512117097e-06,8.844757147266805e-09,-2.1687096374281926e-07,1.277481444321037e-07,2.1069800886641058e-05,6.692893390315331e-06,5.840072766182263e-06,2.366587544644354e-06,3.7807046637675183e-07,-3.817968486603695e-06,6.692893390312022e-06,3.995334092579024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
